qpirates-qiskit-notebooks|Training jupyter notebooks in Qiskit|sergiogh|2|2|Jupyter Notebook|https://github.com/sergiogh/qpirates-qiskit-notebooks|1.0|NO LICENSE
Qiskit__qiskit||swe-bench|0|0|Python|https://github.com/swe-bench/Qiskit__qiskit|1.0|Apache License 2.0
Qiskit-Summer-School-Labs||iqranaz240|2|2||https://github.com/iqranaz240/Qiskit-Summer-School-Labs|1.0|NO LICENSE
clifford-data-regression-qiskit|An implementation of the Clifford data regression error mitigation method in Qiskit.|renatawong|2|2|Jupyter Notebook|https://github.com/renatawong/clifford-data-regression-qiskit|1.0|GNU General Public License v3.0
SMU_Feb1|Welcome to the SMU Quantum and Qiskit workshop repository! This repository contains all the materials and resources for the Qiskit workshop which will be held on February 1, 2024|mrvee-qC-bee|1|1|Jupyter Notebook|https://github.com/mrvee-qC-bee/SMU_Feb1|1.0|NO LICENSE
qiskit-portfolio-optimisation-extended|Extended version of the portfolio optimisation tutorial on Qiskit|adamjm|2|2|Jupyter Notebook|https://github.com/adamjm/qiskit-portfolio-optimisation-extended|1.0|NO LICENSE
ShorsAlgorithmIBMQiskit|Shor's Quantum Integer Factorization Algorithm on IBM Qiskit|RevanthK|3|3|Jupyter Notebook|https://github.com/RevanthK/ShorsAlgorithmIBMQiskit|1.0|NO LICENSE
Qiskit_Hackathon_WoQ||anamariarojas123|2|2||https://github.com/anamariarojas123/Qiskit_Hackathon_WoQ|1.0|NO LICENSE
qiskit-jupyter-galaxy_docker|files for building docker image for qiskit in galaxy via jupyter notebooks|thepineapplepirate|2|2|Python|https://github.com/thepineapplepirate/qiskit-jupyter-galaxy_docker|1.0|MIT License
RLSB-CongX-Qiskit|Reversible Logic Synthesis Benchmarks in Qiskit|parton-quark|2|2|Jupyter Notebook|https://github.com/parton-quark/RLSB-CongX-Qiskit|1.0|NO LICENSE
Quantum-error-mitigation|Implementation in qiskit of different error mitigation algorithms|mentesniker|2|2|Jupyter Notebook|https://github.com/mentesniker/Quantum-error-mitigation|1.0|Apache License 2.0
Qiskit|Qiskit|msudeept|0|0||https://github.com/msudeept/Qiskit|1.0|NO LICENSE
quantum-programs|Quantum programs build using [Qiskit](https://github.com/Qiskit/qiskit)|skb1129|0|0||https://github.com/skb1129/quantum-programs|1.0|NO LICENSE
Quantum-Teleportation-with-Qiskit-on-a-Real-Computer|We illustrate how to perform the quantum teleportation of one qubit using Qiskit. We do it on an ideal simulated quantum computer, a simulated quantum computer with noise and a real quantum computer from the IBM Quantum Experience.|lvillasen|3|3|Jupyter Notebook|https://github.com/lvillasen/Quantum-Teleportation-with-Qiskit-on-a-Real-Computer|1.0|NO LICENSE
PoW-QCSA-fa22|Comparison of classical vs. quantum proof-of-work|Anastasia-Sim|3|3|Jupyter Notebook|https://github.com/Anastasia-Sim/PoW-QCSA-fa22|1.0|NO LICENSE
qiskit-experiment|qiskit|pochangl|0|0|Python|https://github.com/pochangl/qiskit-experiment|1.0|Apache License 2.0
Quantum_Computing|This repository contains Qiskit source code for Quantum Computing.|Rohan-s18|3|3|Python|https://github.com/Rohan-s18/Quantum_Computing|1.0|NO LICENSE
4-qubit-design|4-qubit sample design for Study Gathering for Qiskit Metal Korea Hackathon 2022|AbeerVaishnav13|1|1|Jupyter Notebook|https://github.com/AbeerVaishnav13/4-qubit-design|1.0|NO LICENSE
quantum-pong|Quantum version of the Pong arcade game. Developed with Qiskit and Pygame frameworks.|JavaFXpert|5|5|Python|https://github.com/JavaFXpert/quantum-pong|1.0|NO LICENSE
qiskit_ksk|qiskit |kartik2340|0|0||https://github.com/kartik2340/qiskit_ksk|1.0|NO LICENSE
quantumteleportation|Qiskit|rebajram|1|1|Jupyter Notebook|https://github.com/rebajram/quantumteleportation|1.0|NO LICENSE
pewpew-qube|Quantum rubiks' cube on a pewpew for the IBM QISKIT Europe hackathon 2019|oscarhiggott|5|5|Python|https://github.com/oscarhiggott/pewpew-qube|1.0|NO LICENSE
Quantum-init|Quantum random numbers and quantum initialization for convolutional neural networks using PyTorch and Qiskit.|v0lta|5|5|Python|https://github.com/v0lta/Quantum-init|1.0|European Union Public License 1.2
